price,distance,height,seating_angle,visibility,turns_visible,track_length_visible,range_visible,seat_type,sun_cover,rain_cover,speed_category,overtake_probability,braking_zone,tickets_sold_first_hour
2425,165,13,23,95,1,486,320,VIP,0.75,0.15,Slow,0.33,1,158.1
240,40,20,47,42,4,321,336,Premium,0.15,0.82,Slow,0.45,1,195.1
3810,92,9,40,83,3,239,404,VIP,0.55,0.5,Medium,0.38,0,181.9
2039,59,10,0,41,3,289,117,General,0.82,0.18,Fast,0.81,1,219.4
1652,152,21,69,93,4,179,168,VIP,0.71,0.99,Fast,0.46,0,151.8
4454,82,32,33,69,3,380,116,VIP,0.56,0.53,Medium,0.7,1,272.5
2503,133,24,56,47,2,129,249,Premium,0.61,0.07,Fast,0.5,1,196.8
692,90,2,31,49,2,238,100,Premium,0.18,0.9,Medium,0.63,1,152.9
1026,21,22,70,73,3,452,144,General,0.33,0.78,Medium,0.53,1,259.9
2701,179,29,23,85,2,326,88,General,0.72,0.16,Slow,0.28,0,128.8
1832,158,13,37,50,1,231,180,General,0.09,0.54,Slow,0.81,0,153.7
2224,125,3,23,63,1,489,387,VIP,0.25,0.6,Medium,0.23,0,230.3
132,77,21,88,72,0,369,198,General,0.14,0.9,Fast,0.58,0,150.7
3269,93,7,49,48,3,278,98,VIP,0.74,0.2,Fast,0.1,0,215.9
1500,168,12,22,64,2,240,142,VIP,0.74,0.24,Slow,0.54,0,132.0
1682,67,7,76,64,2,472,411,Premium,0.55,0.72,Slow,0.26,0,185.9
3695,22,22,21,85,4,162,447,General,0.56,0.64,Medium,0.8,0,236.0
4185,25,2,85,84,3,164,19,Premium,0.42,0.35,Fast,0.6,0,316.1
3067,6,29,50,67,4,261,268,Premium,0.57,0.8,Fast,0.28,1,216.8
4444,87,18,31,89,0,191,287,General,0.47,0.18,Medium,0.34,1,235.6
1809,129,12,34,52,1,376,154,VIP,0.0,0.43,Medium,0.58,0,180.0
2975,56,8,40,98,4,182,71,General,0.41,0.31,Fast,0.47,0,252.2
4033,9,7,41,47,2,203,244,General,0.79,0.18,Medium,0.83,0,213.8
339,72,24,34,97,0,354,162,Premium,0.29,0.19,Fast,0.68,1,169.4
3738,108,3,85,74,0,436,236,Premium,0.3,0.47,Fast,0.43,0,213.5
930,14,26,53,89,2,150,439,General,0.49,0.02,Medium,0.31,1,184.5
3630,141,22,73,83,2,280,71,VIP,0.18,0.85,Fast,0.11,1,185.0
1733,176,18,53,92,2,121,457,General,0.06,0.24,Fast,0.44,0,198.3
4647,185,26,10,79,4,289,376,General,0.34,0.89,Medium,0.74,0,191.3
4003,110,9,81,71,1,245,244,General,0.58,0.86,Medium,0.4,0,224.2
2462,40,25,65,70,1,207,108,General,0.58,0.95,Slow,0.71,1,205.9
3348,113,30,84,83,2,356,219,Premium,0.57,0.11,Medium,0.45,0,179.5
903,163,29,84,79,1,314,45,Premium,0.38,0.61,Fast,0.59,1,129.6
1925,28,3,88,91,0,289,429,General,0.57,0.32,Medium,0.73,0,251.7
3711,108,21,29,64,0,218,13,Premium,0.64,0.39,Fast,0.24,1,249.6
4309,52,29,2,78,1,114,141,Premium,0.51,0.97,Fast,0.15,0,149.6
2863,78,7,45,66,0,388,277,General,0.04,0.87,Fast,0.57,1,207.6
2232,119,30,56,87,4,438,21,Premium,0.66,0.66,Fast,0.72,0,195.5
2223,39,30,0,52,0,285,177,VIP,0.8,0.2,Slow,0.36,1,171.7
4210,110,12,70,72,0,452,236,Premium,0.06,0.09,Slow,0.87,1,250.4
683,70,24,59,77,2,478,364,General,0.59,0.88,Medium,0.28,0,192.1
1643,81,27,11,71,0,105,284,General,0.12,0.98,Medium,0.28,1,121.4
4758,157,17,17,49,3,392,118,VIP,0.55,0.86,Slow,0.47,1,155.9
3381,123,22,42,83,4,352,45,Premium,0.5,0.77,Slow,0.39,0,210.2
1256,72,10,78,46,4,268,314,Premium,0.06,0.63,Fast,0.86,0,176.7
1735,29,27,64,74,0,182,11,General,0.74,0.73,Fast,0.42,0,126.9
799,94,14,15,73,2,413,60,VIP,0.62,0.72,Medium,0.16,0,158.1
378,117,1,39,55,3,282,366,Premium,0.61,0.07,Medium,0.36,1,198.6
4575,112,27,89,63,0,383,388,VIP,0.74,0.85,Fast,0.31,0,167.1
1378,159,30,72,83,3,399,10,Premium,0.12,0.18,Fast,0.69,0,157.7
3562,179,23,0,81,1,305,281,General,0.36,0.48,Medium,0.68,1,166.5
1946,96,28,44,41,3,364,382,General,0.05,0.13,Fast,0.25,0,164.3
2169,119,17,47,46,3,304,15,General,0.8,0.97,Slow,0.76,1,151.7
4647,153,19,10,45,4,304,341,General,0.61,0.89,Medium,0.32,1,196.1
2383,80,25,24,45,4,252,130,General,0.33,0.58,Slow,0.32,0,125.8
4367,68,7,15,72,2,188,308,VIP,0.05,0.09,Slow,0.63,1,283.6
1025,110,1,66,73,2,111,273,General,0.54,0.18,Medium,0.53,0,143.1
988,174,24,11,47,3,441,178,VIP,0.72,0.35,Fast,0.62,0,115.8
1744,102,11,77,60,1,414,35,VIP,0.67,0.5,Medium,0.68,0,226.5
1658,125,7,78,66,2,254,70,Premium,0.51,0.34,Medium,0.4,0,160.2
3153,84,10,34,93,0,294,385,General,0.76,0.36,Fast,0.25,0,176.2
116,185,18,44,97,2,239,340,General,0.59,0.08,Medium,0.23,1,141.0
1793,102,17,31,58,2,366,195,General,0.55,0.12,Fast,0.8,1,153.9
1086,89,1,2,74,1,290,284,General,0.34,0.93,Slow,0.72,0,166.7
3110,58,25,69,93,1,380,388,Premium,0.71,0.4,Medium,0.83,1,260.4
3643,81,15,76,53,2,319,67,Premium,0.52,0.06,Slow,0.41,1,207.3
3716,118,2,69,63,1,422,306,VIP,0.02,0.98,Slow,0.28,1,240.9
3345,50,12,40,52,2,122,151,General,0.6,0.53,Slow,0.44,0,185.1
2402,175,0,78,91,4,221,124,General,0.73,0.89,Slow,0.79,0,155.9
874,141,0,57,97,0,373,392,VIP,0.19,0.06,Slow,0.61,0,168.2
3016,108,18,65,40,0,280,39,General,0.51,0.1,Fast,0.44,1,229.9
1695,79,1,23,62,0,450,78,Premium,0.64,0.3,Slow,0.86,1,234.3
4254,184,27,64,96,1,218,341,VIP,0.82,0.69,Medium,0.74,0,176.3
1146,94,28,6,60,3,124,157,VIP,0.14,0.69,Fast,0.81,0,159.9
2464,113,5,18,89,4,266,74,General,0.57,0.3,Fast,0.7,0,239.7
4567,101,7,7,76,2,290,413,General,0.43,0.85,Fast,0.89,0,181.8
3670,34,16,43,40,1,203,347,General,0.54,0.78,Fast,0.56,1,172.3
3255,28,8,43,82,2,472,217,General,0.58,0.98,Slow,0.65,1,277.2
2722,66,7,88,73,1,190,366,Premium,0.5,0.34,Fast,0.46,0,171.3
4042,187,20,14,58,3,233,193,General,0.7,0.86,Fast,0.53,0,102.5
1733,85,12,71,94,1,300,106,General,0.56,0.08,Fast,0.26,0,155.9
3896,26,7,27,60,3,213,395,Premium,0.32,0.76,Medium,0.33,0,233.3
1935,78,28,10,81,3,291,96,General,0.16,0.49,Fast,0.39,1,228.1
193,94,2,36,65,4,197,337,General,0.48,0.96,Medium,0.86,0,151.5
4752,63,21,60,40,3,211,39,VIP,0.12,0.64,Fast,0.72,1,199.7
3923,16,13,81,64,3,415,158,Premium,0.68,0.79,Medium,0.72,1,313.9
3326,63,14,64,52,3,322,411,VIP,0.25,0.03,Medium,0.11,1,224.2
4496,155,4,9,89,0,251,192,VIP,0.07,0.49,Slow,0.49,1,171.4
1442,131,3,11,51,1,321,371,Premium,0.59,0.99,Medium,0.24,0,123.8
2037,146,21,24,57,2,107,151,General,0.11,0.45,Slow,0.88,0,162.3
2049,120,17,58,57,0,277,184,General,0.48,0.07,Fast,0.27,0,143.3
165,13,19,84,80,0,402,257,General,0.42,0.4,Fast,0.48,0,183.4
1101,147,1,16,42,3,214,374,General,0.2,0.27,Fast,0.19,1,129.1
4709,10,28,20,59,0,366,394,Premium,0.33,0.54,Fast,0.23,1,245.2
1891,6,14,75,78,2,195,78,Premium,0.04,0.3,Fast,0.57,1,247.7
3411,70,26,66,70,0,443,172,Premium,0.39,0.98,Fast,0.31,1,301.0
1176,178,32,24,75,0,234,377,VIP,0.61,0.75,Fast,0.2,0,127.6
1629,21,22,81,60,2,119,350,General,0.53,0.07,Slow,0.87,1,218.9
4763,52,29,37,70,0,250,32,VIP,0.57,0.94,Slow,0.86,0,195.1
4696,61,12,21,80,1,146,340,General,0.66,0.89,Fast,0.76,0,255.3
1466,18,4,18,97,2,380,400,General,0.0,0.52,Fast,0.51,0,244.2
1108,133,5,24,88,1,156,126,General,0.39,0.14,Fast,0.43,1,189.1
2764,80,24,14,59,3,306,252,VIP,0.52,0.31,Fast,0.55,1,188.2
4037,46,5,25,56,4,192,47,General,0.3,0.14,Medium,0.75,0,211.0
4663,167,4,84,73,1,453,405,General,0.68,0.46,Fast,0.5,1,177.8
3042,161,22,2,92,4,318,362,Premium,0.82,0.71,Slow,0.22,0,150.5
4523,8,26,58,62,4,219,106,General,0.83,0.46,Medium,0.12,1,295.7
976,187,20,27,40,4,203,92,General,0.37,0.06,Fast,0.48,0,95.6
2065,29,18,4,65,1,160,360,VIP,0.09,0.97,Fast,0.61,1,173.6
1818,13,1,71,66,2,145,201,General,0.3,0.87,Medium,0.11,1,176.2
99,55,20,17,44,2,468,210,VIP,0.01,0.13,Medium,0.21,1,190.7
3079,35,23,11,97,1,233,218,VIP,0.19,0.69,Medium,0.78,1,203.5
3995,112,22,23,87,0,310,368,VIP,0.73,0.39,Slow,0.42,0,189.9
2060,182,23,7,86,2,444,419,General,0.43,0.24,Medium,0.52,0,132.1
4442,103,5,2,98,4,346,94,General,0.05,0.76,Slow,0.63,0,228.1
3923,125,19,54,64,3,380,414,General,0.38,0.82,Medium,0.62,0,172.8
4264,27,32,56,55,4,269,346,General,0.48,0.76,Fast,0.52,1,322.4
67,157,6,38,93,2,290,44,General,0.8,0.66,Medium,0.34,1,133.4
3504,125,8,62,67,3,353,401,General,0.34,0.5,Fast,0.79,1,250.8
250,57,13,79,64,2,394,279,General,0.42,0.72,Medium,0.24,0,156.9
1575,157,20,80,73,4,110,399,General,0.11,0.84,Slow,0.54,0,139.9
2215,89,10,47,98,2,358,13,VIP,0.57,0.22,Fast,0.46,0,243.7
1972,46,6,48,41,0,399,377,General,0.56,0.04,Fast,0.33,1,198.7
1091,143,23,56,60,2,256,401,VIP,0.19,0.63,Fast,0.36,1,126.5
2906,7,7,58,66,0,426,448,General,0.67,0.29,Fast,0.5,0,340.8
246,34,1,0,84,0,105,361,Premium,0.71,0.99,Fast,0.5,0,164.1
1306,185,1,71,62,3,250,169,General,0.14,0.39,Fast,0.45,1,143.1
685,187,3,87,54,1,478,255,Premium,0.18,0.72,Fast,0.67,0,135.0
2088,153,15,62,64,1,302,59,General,0.04,0.21,Fast,0.55,1,184.9
1787,92,19,74,76,2,227,204,General,0.09,0.52,Fast,0.87,0,186.4
1480,26,27,28,95,4,133,317,Premium,0.72,0.13,Medium,0.21,1,214.2
3434,88,24,23,45,4,483,270,VIP,0.64,0.78,Slow,0.86,1,182.3
680,99,2,61,96,4,337,247,General,0.39,0.37,Medium,0.45,0,244.8
4127,107,12,31,89,2,153,290,General,0.73,0.48,Medium,0.79,1,187.7
505,61,31,85,72,2,254,418,General,0.63,0.79,Fast,0.41,0,137.7
2841,15,11,84,79,4,296,205,General,0.07,0.54,Fast,0.36,1,252.8
2928,135,7,1,46,4,336,341,General,0.5,0.97,Medium,0.24,1,154.3
866,27,9,40,88,2,380,458,General,0.07,0.56,Medium,0.18,0,234.3
3896,155,14,20,44,2,258,195,General,0.51,0.65,Medium,0.27,1,137.1
226,149,25,74,40,2,484,426,VIP,0.58,0.46,Slow,0.85,1,166.9
4226,33,0,54,52,0,255,291,Premium,0.6,0.69,Fast,0.48,1,197.8
3633,13,7,46,75,2,410,175,VIP,0.08,0.9,Fast,0.66,0,247.6
3299,88,6,54,91,4,117,342,Premium,0.8,0.61,Fast,0.27,1,189.3
774,67,18,32,83,0,272,241,General,0.51,0.42,Medium,0.43,0,172.2
4758,148,31,85,50,0,309,16,Premium,0.2,0.79,Slow,0.61,1,187.9
4472,12,26,32,52,2,301,418,Premium,0.7,0.89,Medium,0.61,1,196.1
2665,93,1,34,95,3,398,432,VIP,0.34,0.04,Slow,0.78,1,264.3
4264,37,7,28,75,0,138,186,General,0.34,0.95,Fast,0.15,1,212.1
3871,156,25,22,51,1,301,181,General,0.82,0.91,Medium,0.8,0,118.8
4431,171,28,79,51,1,130,293,Premium,0.57,0.42,Fast,0.7,1,144.3
4490,72,2,24,95,3,468,155,General,0.08,0.48,Fast,0.82,0,267.2
2633,138,3,80,72,3,365,436,VIP,0.34,0.48,Fast,0.54,0,229.8
990,54,9,88,42,4,291,140,General,0.53,0.69,Slow,0.42,1,163.3
671,116,13,55,78,2,136,332,VIP,0.51,0.53,Fast,0.46,0,131.7
4036,94,6,36,40,3,457,331,VIP,0.72,0.46,Fast,0.1,0,182.5
535,68,31,39,66,1,144,438,General,0.03,0.75,Slow,0.16,1,143.2
1223,113,7,20,54,4,139,355,VIP,0.66,0.53,Fast,0.83,1,191.6
1227,79,6,6,64,4,356,191,VIP,0.28,0.3,Fast,0.48,0,192.2
4786,136,6,24,40,2,196,106,General,0.14,0.46,Fast,0.39,1,157.2
974,52,4,40,40,2,268,343,General,0.37,0.43,Medium,0.3,0,160.4
1496,78,20,38,92,1,303,34,General,0.28,0.6,Medium,0.76,1,168.7
2003,158,32,32,82,0,335,201,Premium,0.38,0.44,Fast,0.48,0,168.7
2241,95,19,17,66,0,168,240,General,0.14,0.0,Medium,0.34,1,166.7
2362,171,11,65,86,2,483,300,Premium,0.43,0.07,Fast,0.29,1,164.1
1803,11,11,77,81,4,472,304,VIP,0.83,0.76,Fast,0.54,1,242.9
3455,155,27,80,68,0,355,51,General,0.64,0.49,Medium,0.6,0,128.8
1641,35,10,67,76,2,375,409,VIP,0.27,0.2,Fast,0.86,0,237.5
1436,127,7,56,66,1,163,334,Premium,0.81,0.4,Medium,0.26,0,142.7
1720,93,0,80,51,2,426,316,Premium,0.58,0.51,Slow,0.14,0,165.5
4580,125,3,84,94,0,454,423,VIP,0.37,0.69,Medium,0.75,1,345.7
2658,155,14,25,85,4,422,330,General,0.07,0.08,Fast,0.41,0,227.9
4098,135,11,67,56,2,413,319,Premium,0.47,0.56,Fast,0.51,0,187.0
1779,134,25,3,61,1,250,300,General,0.74,0.11,Medium,0.64,0,147.5
3449,115,22,87,85,4,150,120,General,0.36,0.13,Slow,0.16,1,185.7
3849,150,19,30,62,4,377,184,General,0.67,0.34,Medium,0.37,1,180.8
342,56,31,65,68,0,328,234,General,0.06,0.46,Fast,0.58,0,197.0
481,75,25,14,41,3,425,11,VIP,0.59,0.17,Slow,0.9,1,152.8
2922,93,7,22,43,1,465,73,VIP,0.37,0.11,Medium,0.32,0,248.2
4176,164,2,89,93,1,202,444,General,0.67,0.08,Medium,0.58,1,249.6
4551,94,10,42,82,0,222,207,General,0.23,0.67,Medium,0.46,1,249.0
2528,118,13,11,51,3,257,219,Premium,0.33,0.07,Medium,0.38,0,214.6
2071,176,22,79,52,3,126,267,General,0.83,0.35,Fast,0.54,1,119.4
284,173,5,58,69,2,415,200,General,0.76,0.86,Medium,0.76,0,148.3
2435,169,12,89,72,2,354,240,Premium,0.25,0.42,Fast,0.8,0,193.7
4484,147,5,78,56,0,215,168,General,0.57,0.79,Medium,0.45,1,158.2
3308,121,26,59,82,0,352,292,General,0.2,0.43,Fast,0.84,1,257.9
4100,77,29,7,42,4,383,404,General,0.37,0.9,Medium,0.42,1,194.3
51,69,18,76,93,2,210,243,VIP,0.61,0.32,Fast,0.24,0,181.3
3208,42,19,6,63,0,352,58,General,0.81,0.36,Fast,0.61,1,185.1
1777,24,14,2,90,3,484,295,General,0.14,0.59,Medium,0.21,1,227.7
3883,93,32,7,50,0,428,44,General,0.79,0.74,Fast,0.7,1,154.4
709,165,18,89,58,3,358,38,General,0.09,0.16,Medium,0.24,1,161.4
678,122,30,89,94,3,119,217,VIP,0.65,0.25,Medium,0.63,1,177.0
1777,63,22,41,97,3,468,30,Premium,0.27,0.85,Fast,0.51,0,213.5
987,110,3,58,68,1,401,66,VIP,0.68,0.94,Medium,0.85,1,166.5
3198,141,12,45,51,2,288,375,VIP,0.13,0.15,Fast,0.15,0,148.8
2941,66,26,9,61,1,169,290,General,0.82,0.25,Medium,0.56,1,147.3
1087,188,31,62,91,1,184,336,General,0.44,0.29,Fast,0.79,0,125.6
1127,54,1,63,59,4,241,35,General,0.49,0.85,Medium,0.75,1,169.6
827,31,26,4,92,2,190,296,Premium,0.17,0.28,Fast,0.62,0,173.1
1995,124,0,25,61,1,170,156,VIP,0.4,0.46,Medium,0.78,1,167.6
4645,150,4,13,61,4,383,173,Premium,0.31,0.57,Slow,0.17,0,184.0
2575,132,3,63,96,0,102,38,General,0.59,0.51,Fast,0.84,1,155.0
1903,60,0,66,84,4,276,292,General,0.5,0.85,Medium,0.5,1,211.9
3472,88,28,45,65,1,349,275,Premium,0.83,0.25,Medium,0.39,1,153.8
1051,152,4,80,58,3,210,335,VIP,0.56,0.7,Fast,0.66,1,158.6
1760,146,29,38,80,0,290,151,Premium,0.42,0.76,Medium,0.21,0,146.6
2521,6,8,8,85,1,309,169,General,0.46,0.82,Fast,0.57,0,295.9
4156,167,2,49,53,1,338,87,VIP,0.1,0.11,Medium,0.23,1,269.8
2824,99,1,56,94,1,484,56,Premium,0.81,0.26,Slow,0.39,1,187.7
1632,106,1,51,97,3,111,120,Premium,0.65,0.67,Fast,0.32,1,148.7
3120,183,16,50,74,3,462,11,Premium,0.32,0.68,Slow,0.83,1,183.3
3947,31,14,23,73,3,347,47,VIP,0.72,0.78,Medium,0.5,0,360.6
2262,136,26,86,80,2,469,129,VIP,0.2,0.58,Medium,0.12,0,159.0
2089,155,20,11,54,2,250,172,General,0.22,0.89,Fast,0.21,1,145.1
3400,123,30,32,86,2,296,273,General,0.18,0.14,Fast,0.56,0,179.6
4313,102,25,3,83,2,330,159,General,0.17,0.46,Slow,0.48,0,240.3
4750,152,28,11,79,1,383,278,General,0.14,0.7,Fast,0.55,1,260.7
3473,81,21,46,56,3,263,97,General,0.16,0.18,Medium,0.71,1,168.6
4750,16,5,35,72,4,408,76,General,0.76,0.37,Slow,0.8,1,279.0
2174,109,27,31,52,1,278,378,General,0.73,0.68,Fast,0.73,1,161.0
3698,180,11,73,64,2,272,326,Premium,0.68,0.93,Fast,0.33,1,139.8
269,38,14,64,91,3,202,324,General,0.02,0.88,Fast,0.7,0,174.7
3624,121,15,86,47,1,318,32,General,0.51,0.66,Fast,0.88,1,166.9
4648,43,31,79,56,2,152,374,General,0.24,0.18,Medium,0.21,1,237.6
1709,45,9,6,64,2,365,296,General,0.05,0.56,Fast,0.4,1,189.6
472,67,27,79,65,0,410,112,Premium,0.72,0.79,Fast,0.18,0,136.5
1877,131,29,66,51,4,389,202,General,0.76,0.83,Slow,0.57,1,165.4
968,63,9,78,50,2,362,325,VIP,0.34,0.08,Medium,0.43,1,213.9
1989,53,31,42,67,1,381,41,Premium,0.48,0.88,Medium,0.37,0,174.5
4064,184,9,70,80,1,445,391,General,0.82,0.29,Fast,0.58,0,226.7
1993,15,13,40,75,0,328,149,Premium,0.52,0.49,Fast,0.88,1,202.0
4798,91,24,9,70,4,113,400,Premium,0.41,0.87,Medium,0.24,1,230.0
4169,108,3,74,75,4,344,341,General,0.5,0.74,Fast,0.83,1,279.6
3167,136,18,78,64,4,440,290,VIP,0.43,0.56,Fast,0.84,1,193.2
2426,17,32,65,83,0,115,252,General,0.07,0.94,Fast,0.53,0,156.5
4079,144,14,60,92,4,344,136,General,0.11,0.27,Medium,0.28,1,258.8
575,188,29,76,40,4,243,94,Premium,0.4,0.25,Medium,0.35,1,105.4
825,45,5,69,81,0,297,219,VIP,0.74,0.68,Medium,0.9,0,168.6
1127,123,25,15,98,4,421,80,Premium,0.17,0.53,Medium,0.74,0,189.9
1894,97,19,32,55,0,271,34,VIP,0.5,0.29,Medium,0.54,1,142.5
820,178,17,82,65,2,177,207,General,0.53,0.7,Slow,0.41,0,80.6
4371,175,27,67,90,0,150,350,Premium,0.01,0.74,Medium,0.66,0,172.8
276,11,14,40,47,3,360,335,Premium,0.44,0.83,Slow,0.45,1,171.1
3588,88,14,71,62,2,222,168,General,0.26,0.95,Medium,0.34,1,217.6
3155,180,30,49,52,0,433,87,Premium,0.8,0.25,Medium,0.36,0,128.7
602,171,26,40,92,2,452,173,VIP,0.5,0.29,Slow,0.85,1,151.9
632,125,22,77,59,0,430,45,VIP,0.36,0.01,Fast,0.82,1,217.0
4326,183,13,34,75,2,227,276,General,0.2,0.82,Fast,0.77,1,181.6
2111,181,2,74,76,4,316,432,Premium,0.3,0.01,Slow,0.85,0,170.6
2777,125,19,1,44,1,240,191,General,0.15,0.59,Fast,0.83,0,228.6
3727,178,12,61,57,3,432,297,VIP,0.57,0.9,Slow,0.28,0,150.9
1877,82,22,9,82,0,244,385,General,0.46,0.68,Slow,0.57,0,132.0
117,76,11,57,53,1,181,421,Premium,0.67,0.52,Fast,0.32,0,132.2
994,59,25,49,67,4,127,284,General,0.56,0.72,Medium,0.84,0,143.9
2627,13,9,85,61,1,287,236,Premium,0.03,0.32,Fast,0.39,1,204.4
1005,142,23,33,48,1,453,444,Premium,0.39,0.92,Medium,0.27,0,123.9
142,19,1,74,69,2,360,295,General,0.7,0.41,Slow,0.29,0,166.0
3869,75,12,37,89,3,348,449,Premium,0.02,0.09,Slow,0.67,1,288.6
1120,45,27,46,45,2,115,259,General,0.62,0.79,Slow,0.18,0,99.7
2279,97,28,55,52,1,313,378,General,0.73,0.55,Fast,0.27,1,122.2
2850,179,4,61,74,1,168,204,General,0.19,0.04,Fast,0.58,1,234.1
1811,65,7,30,88,0,391,234,Premium,0.8,0.33,Medium,0.47,1,195.6
2532,8,13,37,80,4,274,144,General,0.08,0.53,Fast,0.38,1,236.8
1044,108,16,81,49,4,119,451,General,0.6,0.91,Fast,0.52,1,153.2
2559,156,22,10,50,4,441,319,General,0.2,0.36,Fast,0.67,1,160.1
1273,86,16,76,83,1,441,95,VIP,0.19,0.5,Medium,0.6,1,176.4
1630,26,20,78,96,4,424,245,General,0.58,0.16,Medium,0.52,0,247.9
1106,184,17,59,95,0,306,45,General,0.81,0.36,Medium,0.81,0,106.4
1058,33,29,48,64,2,423,394,VIP,0.43,0.66,Slow,0.16,0,192.3
694,21,24,65,88,0,431,160,General,0.68,0.13,Fast,0.67,1,207.1
1153,146,17,0,53,2,163,249,Premium,0.11,0.74,Medium,0.74,0,124.6
445,115,2,16,46,2,271,52,Premium,0.28,0.6,Medium,0.18,1,116.7
62,167,17,8,56,3,471,384,General,0.0,0.06,Medium,0.76,1,207.9
2409,85,0,72,73,0,378,437,General,0.37,0.52,Fast,0.41,1,257.6
1247,7,11,26,46,2,386,84,General,0.8,0.38,Fast,0.89,0,207.2
3884,29,28,67,52,3,476,379,Premium,0.34,0.12,Fast,0.69,1,287.8
3101,49,0,17,42,1,401,278,General,0.46,0.75,Medium,0.32,0,232.8
3610,65,9,38,45,4,119,425,General,0.37,0.22,Fast,0.44,1,214.6
547,82,15,33,78,2,307,87,VIP,0.77,0.53,Slow,0.7,0,181.4
3074,165,25,23,54,1,227,436,General,0.23,0.64,Fast,0.23,1,119.0
3994,65,4,53,54,4,138,324,General,0.5,0.65,Slow,0.63,1,187.8
2537,23,22,12,70,4,255,145,General,0.33,0.32,Fast,0.32,1,227.6
4370,55,26,32,72,1,366,407,General,0.74,0.69,Fast,0.4,1,244.5
345,109,23,28,43,2,370,202,Premium,0.55,0.68,Fast,0.82,0,117.1
3198,16,18,12,77,2,225,327,Premium,0.43,0.19,Fast,0.24,1,243.2
4018,89,10,20,54,2,177,139,General,0.24,0.36,Fast,0.18,0,227.3
3714,96,15,55,60,2,335,184,General,0.57,0.6,Medium,0.77,0,204.5
1113,52,17,68,75,2,351,297,General,0.03,0.19,Medium,0.69,0,202.9
2553,95,11,60,43,0,184,252,General,0.48,0.87,Fast,0.65,1,142.3
1296,57,23,89,69,0,293,216,General,0.54,0.05,Medium,0.82,1,240.8
3044,53,18,24,87,3,486,55,General,0.37,0.86,Fast,0.33,0,238.7
4639,83,30,5,63,2,427,248,VIP,0.53,0.58,Fast,0.12,1,187.6
2656,72,13,25,93,3,215,334,General,0.46,0.13,Slow,0.41,1,199.1
329,136,14,3,44,4,454,254,General,0.62,0.29,Fast,0.51,0,130.7
4117,73,7,21,53,4,475,252,General,0.4,0.4,Fast,0.25,0,205.6
748,16,18,60,59,0,410,193,General,0.16,0.08,Fast,0.65,0,170.8
3326,49,13,8,67,2,377,228,General,0.59,0.33,Slow,0.73,1,202.2
3205,141,30,80,67,2,122,62,VIP,0.74,0.18,Slow,0.45,1,166.9
1100,165,12,83,68,3,472,209,General,0.59,0.16,Medium,0.61,0,154.6
1549,92,0,73,61,1,423,272,Premium,0.72,0.36,Fast,0.65,0,164.6
162,185,10,5,44,4,161,268,General,0.83,0.21,Medium,0.23,0,102.2
2879,71,29,88,73,3,269,386,VIP,0.14,0.83,Fast,0.84,1,313.8
4011,115,16,32,44,2,471,439,Premium,0.42,0.76,Fast,0.24,0,197.3
4640,141,2,39,93,2,479,385,Premium,0.84,0.76,Slow,0.36,1,183.7
805,173,23,61,69,1,291,190,Premium,0.41,0.02,Medium,0.87,0,127.2
1485,82,15,8,72,1,134,353,General,0.85,0.91,Slow,0.53,0,122.8
4246,185,17,49,46,3,478,397,Premium,0.55,0.08,Fast,0.1,0,174.9
3040,98,0,5,70,2,227,218,General,0.34,0.15,Medium,0.53,0,152.2
4161,61,16,83,65,1,352,381,VIP,0.53,0.96,Medium,0.58,0,217.1
3394,185,16,34,90,4,270,212,Premium,0.55,0.1,Medium,0.73,0,180.1
3623,156,28,16,59,2,155,207,Premium,0.37,0.47,Medium,0.48,1,167.1
83,180,15,62,79,0,311,37,General,0.16,0.66,Fast,0.71,0,120.7
2868,37,8,10,50,2,231,332,General,0.49,0.79,Slow,0.36,0,242.2
1095,81,15,51,47,3,255,423,General,0.38,0.32,Fast,0.82,1,178.6
800,93,18,52,65,4,374,379,VIP,0.42,0.29,Fast,0.23,1,172.2
2398,7,6,80,72,0,197,49,Premium,0.46,0.33,Fast,0.56,1,276.1
1175,131,10,46,67,1,455,333,VIP,0.7,0.47,Slow,0.44,0,179.4
495,178,8,56,49,2,353,306,Premium,0.33,0.62,Fast,0.15,0,162.7
3068,44,30,52,63,1,239,20,VIP,0.81,0.85,Fast,0.11,1,134.4
3613,58,30,1,85,0,252,313,General,0.56,0.65,Fast,0.43,1,164.7
1452,180,22,68,63,4,194,243,General,0.66,0.95,Medium,0.47,1,114.3
218,24,29,16,76,3,307,352,General,0.11,0.97,Fast,0.55,1,189.8
1146,125,8,18,62,2,418,128,VIP,0.66,0.46,Fast,0.29,0,144.4
2933,157,9,45,62,0,232,282,General,0.81,0.1,Fast,0.26,1,120.9
2242,33,30,27,86,1,352,293,General,0.57,0.94,Fast,0.36,0,213.1
3647,40,22,84,55,4,289,301,General,0.42,0.78,Slow,0.31,1,233.8
1135,100,11,79,86,2,178,26,General,0.79,0.22,Medium,0.72,1,153.7
3261,154,13,86,50,0,123,27,General,0.3,0.83,Medium,0.63,1,121.6
1653,34,26,21,43,2,163,447,General,0.05,0.43,Medium,0.61,1,166.6
865,127,23,89,86,1,107,179,General,0.41,0.05,Fast,0.8,1,144.6
1491,57,14,65,98,4,346,307,General,0.09,0.02,Medium,0.12,1,220.3
419,102,32,3,60,0,352,353,Premium,0.1,0.39,Fast,0.51,0,138.7
